REGION_NAME	CHROMOSOME	START	STOP	LENGTH	BASES_PROBE_COVERAGE	FRAC_PROBE_COVERAGE	BASES_ESTIMATED_COVERAGE	FRAC_ESTIMATED_COVERAGE	BASES_W_NO_PROBE_COV	BASES_W_NO_PROBE_COV_DUE_TO_N	BASES_W_NO_PROBE_COV_DUE_TO_REPEATS	BASES_W_NO_EST_COV	BASES_W_NO_EST_COV_DUE_TO_N	BASES_W_NO_EST_COV_DUE_TO_REPEATS
chrA01:22153642-22153795	chrA01	22153642	22153795	153	  153	1.000	  153	1.000	0	0	0	0	0	0
chrA01:22223050-22223130	chrA01	22223040	22223140	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA01:22223271-22223339	chrA01	22223255	22223355	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA01:22223461-22223517	chrA01	22223439	22223539	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA01_random:55860-56492	chrA01_random	55860	56492	632	  537	0.850	  632	1.000	95	0	0	0	0	0
chrA01_random:56675-57664	chrA01_random	56675	57664	989	  908	0.918	  989	1.000	81	0	0	0	0	0
chrA01_random:211208-212008	chrA01_random	211208	212008	800	  755	0.944	  800	1.000	45	0	0	0	0	0
chrA01_random:293112-293493	chrA01_random	293112	293493	381	  381	1.000	  381	1.000	0	0	0	0	0	0
chrA01_random:293956-294086	chrA01_random	293956	294086	130	  130	1.000	  130	1.000	0	0	0	0	0	0
chrA01_random:294585-294737	chrA01_random	294585	294737	152	  152	1.000	  152	1.000	0	0	0	0	0	0
chrA01_random:2144348-2144638	chrA01_random	2144348	2144638	290	  290	1.000	  290	1.000	0	0	0	0	0	0
chrA01_random:2144878-2144884	chrA01_random	2144831	2144931	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA01_random:2144982-2145280	chrA01_random	2144982	2145280	298	  298	1.000	  298	1.000	0	0	0	0	0	0
chrA01_random:2145853-2146096	chrA01_random	2145853	2146096	243	  243	1.000	  243	1.000	0	0	0	0	0	0
chrA01_random:2146187-2146525	chrA01_random	2146187	2146525	338	  338	1.000	  338	1.000	0	0	0	0	0	0
chrA01_random:2146625-2146710	chrA01_random	2146618	2146718	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA01_random:2146859-2146966	chrA01_random	2146859	2146966	107	  107	1.000	  107	1.000	0	0	0	0	0	0
chrA01_random:2147060-2147367;chrA01_random:2147402-2147410	chrA01_random	2147060	2147456	396	  396	1.000	  396	1.000	0	0	0	0	0	0
chrA01_random:2147458-2147721	chrA01_random	2147458	2147721	263	  263	1.000	  263	1.000	0	0	0	0	0	0
chrA01_random:2148006-2148774	chrA01_random	2148006	2148774	768	  768	1.000	  768	1.000	0	0	0	0	0	0
chrA02:134543-134647	chrA02	134543	134647	104	  104	1.000	  104	1.000	0	0	0	0	0	0
chrA02:135805-135846	chrA02	135776	135876	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:136084-136125	chrA02	136055	136155	100	   81	0.810	  100	1.000	19	0	0	0	0	0
chrA02:136194-136290	chrA02	136192	136292	100	   91	0.910	  100	1.000	9	0	0	0	0	0
chrA02:136376-136437	chrA02	136357	136457	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:136700-136757	chrA02	136679	136779	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:137868-138052	chrA02	137868	138052	184	  144	0.783	  184	1.000	40	0	0	0	0	0
chrA02:635569-635896	chrA02	635569	635896	327	  327	1.000	  327	1.000	0	0	0	0	0	0
chrA02:636013-636176	chrA02	636013	636176	163	  163	1.000	  163	1.000	0	0	0	0	0	0
chrA02:636252-636424	chrA02	636252	636424	172	  172	1.000	  172	1.000	0	0	0	0	0	0
chrA02:636494-636614	chrA02	636494	636614	120	  120	1.000	  120	1.000	0	0	0	0	0	0
chrA02:636691-636765	chrA02	636678	636778	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:636847-636941	chrA02	636844	636944	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:637056-637131	chrA02	637044	637144	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:637276-637383	chrA02	637276	637383	107	   69	0.645	  107	1.000	38	0	0	0	0	0
chrA02:637508-637636	chrA02	637508	637636	128	  128	1.000	  128	1.000	0	0	0	0	0	0
chrA02:637727-637795	chrA02	637711	637811	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:637876-637935	chrA02	637856	637956	100	   99	0.990	  100	1.000	1	0	0	0	0	0
chrA02:638020-638143	chrA02	638020	638143	123	  123	1.000	  123	1.000	0	0	0	0	0	0
chrA02:638240-638379	chrA02	638240	638379	139	  139	1.000	  139	1.000	0	0	0	0	0	0
chrA02:638466-638529	chrA02	638448	638548	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:638614-638693	chrA02	638604	638704	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:638773-638837	chrA02	638755	638855	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:638921-639038	chrA02	638921	639038	117	  117	1.000	  117	1.000	0	0	0	0	0	0
chrA02:639131-639255	chrA02	639131	639255	124	  124	1.000	  124	1.000	0	0	0	0	0	0
chrA02:639343-639430	chrA02	639337	639437	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:701653-701764	chrA02	701653	701764	111	  111	1.000	  111	1.000	0	0	0	0	0	0
chrA02:701848-702013	chrA02	701848	702013	165	  150	0.909	  165	1.000	15	0	0	0	0	0
chrA02:702112-702326	chrA02	702112	702326	214	  214	1.000	  214	1.000	0	0	0	0	0	0
chrA02:702879-702936	chrA02	702858	702958	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:703435-703474	chrA02	703405	703505	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:773910-773966	chrA02	773888	773988	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:774126-774293	chrA02	774126	774293	167	  167	1.000	  167	1.000	0	0	0	0	0	0
chrA02:774383-774819	chrA02	774383	774819	436	  436	1.000	  436	1.000	0	0	0	0	0	0
chrA02:775047-775132	chrA02	775040	775140	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:775215-775304	chrA02	775210	775310	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:775511-775589	chrA02	775500	775600	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:775813-775876	chrA02	775795	775895	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:775976-776063	chrA02	775970	776070	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:776152-776212	chrA02	776132	776232	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:776324-776383	chrA02	776304	776404	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:776709-776806	chrA02	776708	776808	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:776878-776949	chrA02	776864	776964	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:777071-777153	chrA02	777062	777162	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:777260-777355	chrA02	777258	777358	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:777451-777555	chrA02	777451	777555	104	   45	0.433	  104	1.000	59	0	0	0	0	0
chrA02:777669-777829	chrA02	777669	777829	160	  160	1.000	  160	1.000	0	0	0	0	0	0
chrA02:777918-778056	chrA02	777918	778056	138	  138	1.000	  138	1.000	0	0	0	0	0	0
chrA02:1277030-1277983	chrA02	1277030	1277983	953	  953	1.000	  953	1.000	0	0	0	0	0	0
chrA02:2301702-2301904	chrA02	2301702	2301904	202	  202	1.000	  202	1.000	0	0	0	0	0	0
chrA02:2302311-2302425	chrA02	2302311	2302425	114	  114	1.000	  114	1.000	0	0	0	0	0	0
chrA02:2302515-2302707	chrA02	2302515	2302707	192	  192	1.000	  192	1.000	0	0	0	0	0	0
chrA02:2302804-2302861	chrA02	2302783	2302883	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:2302959-2303055	chrA02	2302957	2303057	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:3106435-3106755	chrA02	3106435	3106755	320	  320	1.000	  320	1.000	0	0	0	0	0	0
chrA02:3106847-3106963	chrA02	3106847	3106963	116	  116	1.000	  116	1.000	0	0	0	0	0	0
chrA02:3107059-3107162	chrA02	3107059	3107162	103	  103	1.000	  103	1.000	0	0	0	0	0	0
chrA02:3107267-3107319	chrA02	3107243	3107343	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:3107536-3107681	chrA02	3107536	3107681	145	  145	1.000	  145	1.000	0	0	0	0	0	0
chrA02:3107769-3107856	chrA02	3107763	3107863	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:3107950-3108006	chrA02	3107928	3108028	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:3108102-3108511	chrA02	3108102	3108511	409	  406	0.993	  409	1.000	3	0	0	0	0	0
chrA02:3689517-3689810	chrA02	3689517	3689810	293	  293	1.000	  293	1.000	0	0	0	0	0	0
chrA02:3689891-3689992	chrA02	3689891	3689992	101	  101	1.000	  101	1.000	0	0	0	0	0	0
chrA02:3690307-3690445	chrA02	3690307	3690445	138	  138	1.000	  138	1.000	0	0	0	0	0	0
chrA02:3690555-3690982	chrA02	3690555	3690982	427	  427	1.000	  427	1.000	0	0	0	0	0	0
chrA02:3862183-3862209	chrA02	3862146	3862246	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:3862565-3862631	chrA02	3862548	3862648	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:3862948-3863512	chrA02	3862948	3863512	564	  564	1.000	  564	1.000	0	0	0	0	0	0
chrA02:3863593-3863900	chrA02	3863593	3863900	307	  307	1.000	  307	1.000	0	0	0	0	0	0
chrA02:3863970-3864694	chrA02	3863970	3864694	724	  724	1.000	  724	1.000	0	0	0	0	0	0
chrA02:3915413-3916024	chrA02	3915413	3916024	611	  576	0.943	  611	1.000	35	0	0	0	0	0
chrA02:3916115-3916402	chrA02	3916115	3916402	287	  222	0.774	  287	1.000	65	0	0	0	0	0
chrA02:3916614-3917195	chrA02	3916614	3917195	581	  554	0.954	  581	1.000	27	0	0	0	0	0
chrA02:4162819-4163091	chrA02	4162819	4163091	272	  192	0.706	  272	1.000	80	0	0	0	0	0
chrA02:4163361-4163837	chrA02	4163361	4163837	476	  444	0.933	  476	1.000	32	0	0	0	0	0
chrA02:4164005-4164439	chrA02	4164005	4164439	434	  414	0.954	  434	1.000	20	0	0	0	0	0
chrA02:5948468-5948594	chrA02	5948468	5948594	126	  126	1.000	  126	1.000	0	0	0	0	0	0
chrA02:5948694-5948783	chrA02	5948689	5948789	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:5948931-5949010	chrA02	5948921	5949021	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:5949300-5949383	chrA02	5949292	5949392	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:5949453-5949501	chrA02	5949427	5949527	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:5949576-5949771	chrA02	5949576	5949771	195	  195	1.000	  195	1.000	0	0	0	0	0	0
chrA02:5949913-5950013	chrA02	5949913	5950013	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:5950097-5950143	chrA02	5950070	5950170	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:5950395-5950454	chrA02	5950375	5950475	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:5950546-5950599	chrA02	5950523	5950623	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:5950709-5950761	chrA02	5950685	5950785	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:5950864-5950928	chrA02	5950846	5950946	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:5951136-5951257	chrA02	5951136	5951257	121	  121	1.000	  121	1.000	0	0	0	0	0	0
chrA02:5951340-5951402	chrA02	5951321	5951421	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:5951510-5951649	chrA02	5951510	5951649	139	  139	1.000	  139	1.000	0	0	0	0	0	0
chrA02:5951872-5951922	chrA02	5951847	5951947	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:5952004-5952163	chrA02	5952004	5952163	159	  159	1.000	  159	1.000	0	0	0	0	0	0
chrA02:5952283-5952397	chrA02	5952283	5952397	114	  114	1.000	  114	1.000	0	0	0	0	0	0
chrA02:5952505-5952560	chrA02	5952483	5952583	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:5952653-5952800	chrA02	5952653	5952800	147	  147	1.000	  147	1.000	0	0	0	0	0	0
chrA02:5952899-5952936	chrA02	5952868	5952968	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:6375994-6376194	chrA02	6375994	6376194	200	  200	1.000	  200	1.000	0	0	0	0	0	0
chrA02:6376997-6377058	chrA02	6376978	6377078	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:6378434-6378474	chrA02	6378404	6378504	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:6378551-6378774	chrA02	6378551	6378774	223	  223	1.000	  223	1.000	0	0	0	0	0	0
chrA02:7870105-7871157	chrA02	7870105	7871157	1052	 1040	0.989	 1052	1.000	12	0	0	0	0	0
chrA02:8999148-8999190	chrA02	8999119	8999219	100	   39	0.390	  100	1.000	61	0	35	0	0	0
chrA02:8999276-8999354	chrA02	8999265	8999365	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:8999442-8999616	chrA02	8999442	8999616	174	  174	1.000	  174	1.000	0	0	0	0	0	0
chrA02:8999704-8999746	chrA02	8999675	8999775	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:8999975-9000192	chrA02	8999975	9000192	217	  217	1.000	  217	1.000	0	0	0	0	0	0
chrA02:9000311-9000388	chrA02	9000300	9000400	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:9000624-9000659	chrA02	9000592	9000692	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:9000755-9001096	chrA02	9000755	9001096	341	  341	1.000	  341	1.000	0	0	0	0	0	0
chrA02:9001216-9001401	chrA02	9001216	9001401	185	  185	1.000	  185	1.000	0	0	0	0	0	0
chrA02:9001479-9001634	chrA02	9001479	9001634	155	  155	1.000	  155	1.000	0	0	0	0	0	0
chrA02:9445427-9445631	chrA02	9445427	9445631	204	  204	1.000	  204	1.000	0	0	0	0	0	0
chrA02:9445763-9446101	chrA02	9445763	9446101	338	  338	1.000	  338	1.000	0	0	0	0	0	0
chrA02:9446260-9446383	chrA02	9446260	9446383	123	  123	1.000	  123	1.000	0	0	0	0	0	0
chrA02:9446639-9446792	chrA02	9446639	9446792	153	  153	1.000	  153	1.000	0	0	0	0	0	0
chrA02:9485380-9485788	chrA02	9485380	9485788	408	  408	1.000	  408	1.000	0	0	0	0	0	0
chrA02:9485882-9486162	chrA02	9485882	9486162	280	  280	1.000	  280	1.000	0	0	0	0	0	0
chrA02:9486340-9486904	chrA02	9486340	9486904	564	  564	1.000	  564	1.000	0	0	0	0	0	0
chrA02:9487323-9487519	chrA02	9487323	9487519	196	  196	1.000	  196	1.000	0	0	0	0	0	0
chrA02:9487604-9488154	chrA02	9487604	9488154	550	  550	1.000	  550	1.000	0	0	0	0	0	0
chrA02:9488262-9489018	chrA02	9488262	9489018	756	  756	1.000	  756	1.000	0	0	0	0	0	0
chrA02:10265805-10265853	chrA02	10265779	10265879	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:10265946-10266640	chrA02	10265946	10266640	694	  694	1.000	  694	1.000	0	0	0	0	0	0
chrA02:10578861-10578924	chrA02	10578843	10578943	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:10579034-10579212	chrA02	10579034	10579212	178	   94	0.528	  178	1.000	84	0	0	0	0	0
chrA02:10628342-10628559	chrA02	10628342	10628559	217	  217	1.000	  217	1.000	0	0	0	0	0	0
chrA02:10628892-10629022	chrA02	10628892	10629022	130	  130	1.000	  130	1.000	0	0	0	0	0	0
chrA02:10629113-10629289	chrA02	10629113	10629289	176	  176	1.000	  176	1.000	0	0	0	0	0	0
chrA02:10629377-10629969	chrA02	10629377	10629969	592	  592	1.000	  592	1.000	0	0	0	0	0	0
chrA02:11158987-11159325	chrA02	11158987	11159325	338	  338	1.000	  338	1.000	0	0	0	0	0	0
chrA02:11159412-11159686	chrA02	11159412	11159686	274	  274	1.000	  274	1.000	0	0	0	0	0	0
chrA02:11159762-11159930	chrA02	11159762	11159930	168	  168	1.000	  168	1.000	0	0	0	0	0	0
chrA02:11694152-11694768	chrA02	11694152	11694768	616	  616	1.000	  616	1.000	0	0	0	0	0	0
chrA02:11695200-11695287	chrA02	11695194	11695294	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:11695356-11695478	chrA02	11695356	11695478	122	  121	0.992	  122	1.000	1	0	0	0	0	0
chrA02:11695560-11695736	chrA02	11695560	11695736	176	  176	1.000	  176	1.000	0	0	0	0	0	0
chrA02:11695810-11695927	chrA02	11695810	11695927	117	  117	1.000	  117	1.000	0	0	0	0	0	0
chrA02:11696033-11696220	chrA02	11696033	11696220	187	  187	1.000	  187	1.000	0	0	0	0	0	0
chrA02:11696301-11696401	chrA02	11696301	11696401	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:11696487-11696535	chrA02	11696461	11696561	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:11696695-11696783	chrA02	11696689	11696789	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:11696981-11697131	chrA02	11696981	11697131	150	  150	1.000	  150	1.000	0	0	0	0	0	0
chrA02:11697219-11697320	chrA02	11697219	11697320	101	  101	1.000	  101	1.000	0	0	0	0	0	0
chrA02:11697426-11697448;chrA02:11697505-11697539	chrA02	11697387	11697572	185	  185	1.000	  185	1.000	0	0	0	0	0	0
chrA02:11697614-11698002	chrA02	11697614	11698002	388	  388	1.000	  388	1.000	0	0	0	0	0	0
chrA02:11698086-11698160	chrA02	11698073	11698173	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:13028003-13028527	chrA02	13028003	13028527	524	  524	1.000	  524	1.000	0	0	0	0	0	0
chrA02:13028758-13029275	chrA02	13028758	13029275	517	  517	1.000	  517	1.000	0	0	0	0	0	0
chrA02:13029353-13029583	chrA02	13029353	13029583	230	  230	1.000	  230	1.000	0	0	0	0	0	0
chrA02:13029743-13029940	chrA02	13029743	13029940	197	  197	1.000	  197	1.000	0	0	0	0	0	0
chrA02:13030161-13030249	chrA02	13030155	13030255	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:13030334-13030377	chrA02	13030306	13030406	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:13030455-13030488	chrA02	13030422	13030522	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:13030569-13030716	chrA02	13030569	13030716	147	  147	1.000	  147	1.000	0	0	0	0	0	0
chrA02:13030814-13030907	chrA02	13030811	13030911	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:13030984-13031077	chrA02	13030981	13031081	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:13031173-13031555	chrA02	13031173	13031555	382	  382	1.000	  382	1.000	0	0	0	0	0	0
chrA02:13031666-13031796	chrA02	13031666	13031796	130	  130	1.000	  130	1.000	0	0	0	0	0	0
chrA02:13032148-13032175	chrA02	13032112	13032212	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:13032286-13032453	chrA02	13032286	13032453	167	  167	1.000	  167	1.000	0	0	0	0	0	0
chrA02:15107447-15108028	chrA02	15107447	15108028	581	  581	1.000	  581	1.000	0	0	0	0	0	0
chrA02:16196603-16198192	chrA02	16196603	16198192	1589	 1589	1.000	 1589	1.000	0	0	0	0	0	0
chrA02:16786528-16786569	chrA02	16786499	16786599	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:16786650-16786751	chrA02	16786650	16786751	101	  101	1.000	  101	1.000	0	0	0	0	0	0
chrA02:16786851-16786916	chrA02	16786834	16786934	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:16787017-16787129	chrA02	16787017	16787129	112	  112	1.000	  112	1.000	0	0	0	0	0	0
chrA02:16787215-16787386	chrA02	16787215	16787386	171	  171	1.000	  171	1.000	0	0	0	0	0	0
chrA02:16787478-16787546	chrA02	16787462	16787562	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:18432582-18433274	chrA02	18432582	18433274	692	  666	0.962	  692	1.000	26	0	0	0	0	0
chrA02:23271794-23272215	chrA02	23271794	23272215	421	  421	1.000	  421	1.000	0	0	0	0	0	0
chrA02:23272571-23272780	chrA02	23272571	23272780	209	  209	1.000	  209	1.000	0	0	0	0	0	0
chrA02:23272879-23273053	chrA02	23272879	23273053	174	  174	1.000	  174	1.000	0	0	0	0	0	0
chrA02:23381347-23381709	chrA02	23381347	23381709	362	  362	1.000	  362	1.000	0	0	0	0	0	0
chrA02:23494900-23495097	chrA02	23494900	23495097	197	  197	1.000	  197	1.000	0	0	0	0	0	0
chrA02:23495860-23495971	chrA02	23495860	23495971	111	  111	1.000	  111	1.000	0	0	0	0	0	0
chrA02:23496076-23496253	chrA02	23496076	23496253	177	  177	1.000	  177	1.000	0	0	0	0	0	0
chrA02:23496392-23496560	chrA02	23496392	23496560	168	  150	0.893	  168	1.000	18	0	0	0	0	0
chrA02:23496663-23496881	chrA02	23496663	23496881	218	  218	1.000	  218	1.000	0	0	0	0	0	0
chrA02:23496981-23497268	chrA02	23496981	23497268	287	  287	1.000	  287	1.000	0	0	0	0	0	0
chrA02:23497549-23497827	chrA02	23497549	23497827	278	  278	1.000	  278	1.000	0	0	0	0	0	0
chrA02:23497937-23498050	chrA02	23497937	23498050	113	  113	1.000	  113	1.000	0	0	0	0	0	0
chrA02:24250717-24251073	chrA02	24250717	24251073	356	  356	1.000	  356	1.000	0	0	0	0	0	0
chrA02:24251189-24251469	chrA02	24251189	24251469	280	  185	0.661	  280	1.000	95	0	0	0	0	0
chrA02:24251573-24251732	chrA02	24251573	24251732	159	  159	1.000	  159	1.000	0	0	0	0	0	0
chrA02:24279603-24279663	chrA02	24279583	24279683	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:24279752-24279985	chrA02	24279752	24279985	233	  233	1.000	  233	1.000	0	0	0	0	0	0
chrA02:24280069-24280162	chrA02	24280066	24280166	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:24280247-24280461	chrA02	24280247	24280461	214	  214	1.000	  214	1.000	0	0	0	0	0	0
chrA02:24280761-24281557	chrA02	24280761	24281557	796	  796	1.000	  796	1.000	0	0	0	0	0	0
chrA02:24582279-24582463	chrA02	24582279	24582463	184	  184	1.000	  184	1.000	0	0	0	0	0	0
chrA02:24584614-24584671	chrA02	24584593	24584693	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:24584850-24584911	chrA02	24584831	24584931	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:24584989-24585088	chrA02	24584989	24585089	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:24585217-24585258	chrA02	24585188	24585288	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:24585513-24585554	chrA02	24585484	24585584	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:24586004-24586093	chrA02	24585999	24586099	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:24588195-24588379	chrA02	24588195	24588379	184	  184	1.000	  184	1.000	0	0	0	0	0	0
chrA02:24590343-24590400	chrA02	24590322	24590422	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:24590793-24590854	chrA02	24590774	24590874	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:24590933-24591032	chrA02	24590933	24591033	100	   86	0.860	  100	1.000	14	0	0	0	0	0
chrA02:24591145-24591186	chrA02	24591116	24591216	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:24591485-24591535	chrA02	24591460	24591560	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:24592134-24592235	chrA02	24592134	24592235	101	  101	1.000	  101	1.000	0	0	0	0	0	0
chrA02:24597484-24597668	chrA02	24597484	24597668	184	  184	1.000	  184	1.000	0	0	0	0	0	0
chrA02:24605012-24605069	chrA02	24604991	24605091	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:24605770-24605831	chrA02	24605751	24605851	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:24605938-24606037	chrA02	24605938	24606038	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:24606176-24606217	chrA02	24606147	24606247	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:24606447-24606497	chrA02	24606422	24606522	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA02:24607118-24607219	chrA02	24607118	24607219	101	  101	1.000	  101	1.000	0	0	0	0	0	0
chrA02:24700435-24700446	chrA02	24700391	24700491	100	   95	0.950	  100	1.000	5	0	0	0	0	0
chrA02:24700569-24700708	chrA02	24700569	24700708	139	   62	0.446	  139	1.000	77	0	0	0	0	0
chrA02:24700773-24700852	chrA02	24700763	24700863	100	   78	0.780	  100	1.000	22	0	0	0	0	0
chrA02:24700928-24700955	chrA02	24700892	24700992	100	   96	0.960	  100	1.000	4	0	0	0	0	0
chrA02:24700998-24701156	chrA02	24700998	24701156	158	  117	0.741	  158	1.000	41	0	0	0	0	0
chrA02:24701296-24701389	chrA02	24701293	24701393	100	   78	0.780	  100	1.000	22	0	0	0	0	0
chrA02_random:138978-139307	chrA02_random	138978	139307	329	  329	1.000	  329	1.000	0	0	0	0	0	0
chrA02_random:139441-140139	chrA02_random	139441	140139	698	  698	1.000	  698	1.000	0	0	0	0	0	0
chrA02_random:545573-545675	chrA02_random	545573	545675	102	   62	0.608	  102	1.000	40	0	0	0	0	0
chrA02_random:546102-546256	chrA02_random	546102	546256	154	  119	0.773	  154	1.000	35	0	0	0	0	0
chrA02_random:546848-546889	chrA02_random	546819	546919	100	   85	0.850	  100	1.000	15	0	0	0	0	0
chrA02_random:546990-547031	chrA02_random	546961	547061	100	   91	0.910	  100	1.000	9	0	0	0	0	0
chrA02_random:547233-547332	chrA02_random	547233	547333	100	   69	0.690	  100	1.000	31	0	0	0	0	0
chrA02_random:547467-547531	chrA02_random	547449	547549	100	   95	0.950	  100	1.000	5	0	0	0	0	0
chrA02_random:547630-547708	chrA02_random	547619	547719	100	   50	0.500	  100	1.000	50	0	0	0	0	0
chrA02_random:548966-549150	chrA02_random	548966	549150	184	  126	0.685	  184	1.000	58	0	0	0	0	0
chrA03:549618-551060	chrA03	549618	551060	1442	 1382	0.958	 1442	1.000	60	0	0	0	0	0
chrA03:551784-552620	chrA03	551784	552620	836	  836	1.000	  836	1.000	0	0	0	0	0	0
chrA03:1243296-1243548	chrA03	1243296	1243548	252	  252	1.000	  252	1.000	0	0	0	0	0	0
chrA03:1243603-1243697	chrA03	1243600	1243700	100	   49	0.490	  100	1.000	51	0	0	0	0	0
chrA03:1243890-1244170	chrA03	1243890	1244170	280	  266	0.950	  280	1.000	14	0	0	0	0	0
chrA03:1244256-1244415	chrA03	1244256	1244415	159	  139	0.874	  159	1.000	20	0	0	0	0	0
chrA03:1251895-1252018	chrA03	1251895	1252018	123	  123	1.000	  123	1.000	0	0	0	0	0	0
chrA03:1252113-1252346	chrA03	1252113	1252346	233	  233	1.000	  233	1.000	0	0	0	0	0	0
chrA03:1252619-1252712	chrA03	1252616	1252716	100	  100	1.000	  100	1.000	0	0	0	0	0	0
